movie_name,genres,content_rating,year,genre
Wreck-It Ralph,"Adventure,Animation,Comedy,Family,Sci-Fi",PG,2012,Comedy
Wreck-It Ralph,"Adventure,Animation,Comedy,Family,Sci-Fi",PG,2012,Family
Wreck-It Ralph,"Adventure,Animation,Comedy,Family,Sci-Fi",PG,2012,Sci-Fi
The Polar Express,"Adventure,Animation,Family,Fantasy",G,2004,Adventure
The Polar Express,"Adventure,Animation,Family,Fantasy",G,2004,Animation
The Polar Express,"Adventure,Animation,Family,Fantasy",G,2004,Family
The Polar Express,"Adventure,Animation,Family,Fantasy",G,2004,Fantasy
Independence Day: Resurgence,"Action,Adventure,Sci-Fi",PG-13,2016,Action
Independence Day: Resurgence,"Action,Adventure,Sci-Fi",PG-13,2016,Adventure
Independence Day: Resurgence,"Action,Adventure,Sci-Fi",PG-13,2016,Sci-Fi
How to Train Your Dragon,"Adventure,Animation,Family,Fantasy",PG,2010,Adventure
How to Train Your Dragon,"Adventure,Animation,Family,Fantasy",PG,2010,Animation
How to Train Your Dragon,"Adventure,Animation,Family,Fantasy",PG,2010,Family
How to Train Your Dragon,"Adventure,Animation,Family,Fantasy",PG,2010,Fantasy
Terminator 3: Rise of the Machines,"Action,Sci-Fi",R,2003,Action
Terminator 3: Rise of the Machines,"Action,Sci-Fi",R,2003,Sci-Fi
Guardians of the Galaxy,"Action,Adventure,Sci-Fi",PG-13,2014,Action
Guardians of the Galaxy,"Action,Adventure,Sci-Fi",PG-13,2014,Adventure
Guardians of the Galaxy,"Action,Adventure,Sci-Fi",PG-13,2014,Sci-Fi
Interstellar,"Adventure,Drama,Sci-Fi",PG-13,2014,Adventure
Interstellar,"Adventure,Drama,Sci-Fi",PG-13,2014,Drama
Interstellar,"Adventure,Drama,Sci-Fi",PG-13,2014,Sci-Fi
Inception,"Action,Adventure,Sci-Fi,Thriller",PG-13,2010,Action
Inception,"Action,Adventure,Sci-Fi,Thriller",PG-13,2010,Adventure
Inception,"Action,Adventure,Sci-Fi,Thriller",PG-13,2010,Sci-Fi
Inception,"Action,Adventure,Sci-Fi,Thriller",PG-13,2010,Thriller
Godzilla Resurgence,"Action,Adventure,Drama,Horror,Sci-Fi",,2016,Action
Godzilla Resurgence,"Action,Adventure,Drama,Horror,Sci-Fi",,2016,Adventure
Godzilla Resurgence,"Action,Adventure,Drama,Horror,Sci-Fi",,2016,Drama
Godzilla Resurgence,"Action,Adventure,Drama,Horror,Sci-Fi",,2016,Horror
Godzilla Resurgence,"Action,Adventure,Drama,Horror,Sci-Fi",,2016,Sci-Fi
The Hobbit: An Unexpected Journey,"Adventure,Fantasy",PG-13,2012,Adventure
The Hobbit: An Unexpected Journey,"Adventure,Fantasy",PG-13,2012,Fantasy
The Fast and the Furious,"Action,Crime,Thriller",PG-13,2001,Action
The Fast and the Furious,"Action,Crime,Thriller",PG-13,2001,Crime
The Fast and the Furious,"Action,Crime,Thriller",PG-13,2001,Thriller
The Curious Case of Benjamin Button,"Drama,Fantasy,Romance",PG-13,2008,Drama
The Curious Case of Benjamin Button,"Drama,Fantasy,Romance",PG-13,2008,Fantasy
The Curious Case of Benjamin Button,"Drama,Fantasy,Romance",PG-13,2008,Romance
X-Men: First Class,"Action,Adventure,Sci-Fi",PG-13,2011,Action
X-Men: First Class,"Action,Adventure,Sci-Fi",PG-13,2011,Adventure
X-Men: First Class,"Action,Adventure,Sci-Fi",PG-13,2011,Sci-Fi
The Hunger Games: Mockingjay - Part 2,"Adventure,Sci-Fi",PG-13,2015,Adventure
The Hunger Games: Mockingjay - Part 2,"Adventure,Sci-Fi",PG-13,2015,Sci-Fi
The Sorcerer's Apprentice,"Action,Adventure,Family,Fantasy",PG,2010,Action
The Sorcerer's Apprentice,"Action,Adventure,Family,Fantasy",PG,2010,Adventure
The Sorcerer's Apprentice,"Action,Adventure,Family,Fantasy",PG,2010,Family
The Sorcerer's Apprentice,"Action,Adventure,Family,Fantasy",PG,2010,Fantasy
Poseidon,"Action,Adventure,Drama,Thriller",PG-13,2006,Action
Poseidon,"Action,Adventure,Drama,Thriller",PG-13,2006,Adventure
Poseidon,"Action,Adventure,Drama,Thriller",PG-13,2006,Drama
Poseidon,"Action,Adventure,Drama,Thriller",PG-13,2006,Thriller
Alice Through the Looking Glass,"Adventure,Family,Fantasy",PG,2016,Adventure
Alice Through the Looking Glass,"Adventure,Family,Fantasy",PG,2016,Family
Alice Through the Looking Glass,"Adventure,Family,Fantasy",PG,2016,Fantasy
Shrek the Third,"Adventure,Animation,Comedy,Family,Fantasy",PG,2007,Adventure
Shrek the Third,"Adventure,Animation,Comedy,Family,Fantasy",PG,2007,Animation
Shrek the Third,"Adventure,Animation,Comedy,Family,Fantasy",PG,2007,Comedy
Shrek the Third,"Adventure,Animation,Comedy,Family,Fantasy",PG,2007,Family
Shrek the Third,"Adventure,Animation,Comedy,Family,Fantasy",PG,2007,Fantasy
Warcraft,"Action,Adventure,Fantasy",PG-13,2016,Action
Warcraft,"Action,Adventure,Fantasy",PG-13,2016,Adventure
Warcraft,"Action,Adventure,Fantasy",PG-13,2016,Fantasy
Terminator Genisys,"Action,Adventure,Sci-Fi",PG-13,2015,Action
Terminator Genisys,"Action,Adventure,Sci-Fi",PG-13,2015,Adventure
Terminator Genisys,"Action,Adventure,Sci-Fi",PG-13,2015,Sci-Fi
The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure,Family,Fantasy",PG,2010,Adventure
The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure,Family,Fantasy",PG,2010,Family
The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure,Family,Fantasy",PG,2010,Fantasy
Pearl Harbor,"Action,Drama,History,Romance,War",PG-13,2001,Action
Pearl Harbor,"Action,Drama,History,Romance,War",PG-13,2001,Drama
Pearl Harbor,"Action,Drama,History,Romance,War",PG-13,2001,History
Pearl Harbor,"Action,Drama,History,Romance,War",PG-13,2001,Romance
Pearl Harbor,"Action,Drama,History,Romance,War",PG-13,2001,War
Transformers,"Action,Adventure,Sci-Fi",PG-13,2007,Action
Transformers,"Action,Adventure,Sci-Fi",PG-13,2007,Adventure
Transformers,"Action,Adventure,Sci-Fi",PG-13,2007,Sci-Fi
Alexander,"Action,Adventure,Biography,Drama,History,Romance,War",R,2004,Action
Alexander,"Action,Adventure,Biography,Drama,History,Romance,War",R,2004,Adventure
Alexander,"Action,Adventure,Biography,Drama,History,Romance,War",R,2004,Biography
Alexander,"Action,Adventure,Biography,Drama,History,Romance,War",R,2004,Drama
Alexander,"Action,Adventure,Biography,Drama,History,Romance,War",R,2004,History
Alexander,"Action,Adventure,Biography,Drama,History,Romance,War",R,2004,Romance
Alexander,"Action,Adventure,Biography,Drama,History,Romance,War",R,2004,War
Harry Potter and the Order of the Phoenix,"Adventure,Family,Fantasy,Mystery",PG-13,2007,Adventure
Harry Potter and the Order of the Phoenix,"Adventure,Family,Fantasy,Mystery",PG-13,2007,Family
Harry Potter and the Order of the Phoenix,"Adventure,Family,Fantasy,Mystery",PG-13,2007,Fantasy
Harry Potter and the Order of the Phoenix,"Adventure,Family,Fantasy,Mystery",PG-13,2007,Mystery
Harry Potter and the Goblet of Fire,"Adventure,Family,Fantasy,Mystery",PG-13,2005,Adventure
Harry Potter and the Goblet of Fire,"Adventure,Family,Fantasy,Mystery",PG-13,2005,Family
Harry Potter and the Goblet of Fire,"Adventure,Family,Fantasy,Mystery",PG-13,2005,Fantasy
Harry Potter and the Goblet of Fire,"Adventure,Family,Fantasy,Mystery",PG-13,2005,Mystery
Hancock,"Action,Drama",PG-13,2008,Action
Hancock,"Action,Drama",PG-13,2008,Drama
I Am Legend,"Drama,Horror,Sci-Fi",PG-13,2007,Drama
I Am Legend,"Drama,Horror,Sci-Fi",PG-13,2007,Horror
I Am Legend,"Drama,Horror,Sci-Fi",PG-13,2007,Sci-Fi
Charlie and the Chocolate Factory,"Adventure,Comedy,Family,Fantasy",PG,2005,Adventure
Charlie and the Chocolate Factory,"Adventure,Comedy,Family,Fantasy",PG,2005,Comedy
Charlie and the Chocolate Factory,"Adventure,Comedy,Family,Fantasy",PG,2005,Family
Charlie and the Chocolate Factory,"Adventure,Comedy,Family,Fantasy",PG,2005,Fantasy
Ratatouille,"Animation,Comedy,Family,Fantasy",G,2007,Animation
Ratatouille,"Animation,Comedy,Family,Fantasy",G,2007,Comedy
Ratatouille,"Animation,Comedy,Family,Fantasy",G,2007,Family
Ratatouille,"Animation,Comedy,Family,Fantasy",G,2007,Fantasy
Batman Begins,"Action,Adventure",PG-13,2005,Action
Batman Begins,"Action,Adventure",PG-13,2005,Adventure
Madagascar: Escape 2 Africa,"Action,Adventure,Animation,Comedy,Family",PG,2008,Action
Madagascar: Escape 2 Africa,"Action,Adventure,Animation,Comedy,Family",PG,2008,Adventure
Madagascar: Escape 2 Africa,"Action,Adventure,Animation,Comedy,Family",PG,2008,Animation
Madagascar: Escape 2 Africa,"Action,Adventure,Animation,Comedy,Family",PG,2008,Comedy
Madagascar: Escape 2 Africa,"Action,Adventure,Animation,Comedy,Family",PG,2008,Family
Night at the Museum: Battle of the Smithsonian,"Adventure,Comedy,Family,Fantasy",PG,2009,Adventure
Night at the Museum: Battle of the Smithsonian,"Adventure,Comedy,Family,Fantasy",PG,2009,Comedy
Night at the Museum: Battle of the Smithsonian,"Adventure,Comedy,Family,Fantasy",PG,2009,Family
Night at the Museum: Battle of the Smithsonian,"Adventure,Comedy,Family,Fantasy",PG,2009,Fantasy
X-Men Origins: Wolverine,"Action,Adventure,Fantasy,Sci-Fi,Thriller",PG-13,2009,Action
X-Men Origins: Wolverine,"Action,Adventure,Fantasy,Sci-Fi,Thriller",PG-13,2009,Adventure
X-Men Origins: Wolverine,"Action,Adventure,Fantasy,Sci-Fi,Thriller",PG-13,2009,Fantasy
X-Men Origins: Wolverine,"Action,Adventure,Fantasy,Sci-Fi,Thriller",PG-13,2009,Sci-Fi
X-Men Origins: Wolverine,"Action,Adventure,Fantasy,Sci-Fi,Thriller",PG-13,2009,Thriller
The Matrix Revolutions,"Action,Sci-Fi",R,2003,Action
The Matrix Revolutions,"Action,Sci-Fi",R,2003,Sci-Fi
Frozen,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2013,Adventure
Frozen,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2013,Animation
Frozen,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2013,Comedy
Frozen,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2013,Family
Frozen,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2013,Fantasy
Frozen,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2013,Musical
The Matrix Reloaded,"Action,Sci-Fi",R,2003,Action
The Matrix Reloaded,"Action,Sci-Fi",R,2003,Sci-Fi
Thor: The Dark World,"Action,Adventure,Fantasy",PG-13,2013,Action
Thor: The Dark World,"Action,Adventure,Fantasy",PG-13,2013,Adventure
Thor: The Dark World,"Action,Adventure,Fantasy",PG-13,2013,Fantasy
Mad Max: Fury Road,"Action,Adventure,Sci-Fi,Thriller",R,2015,Action
Mad Max: Fury Road,"Action,Adventure,Sci-Fi,Thriller",R,2015,Adventure
Mad Max: Fury Road,"Action,Adventure,Sci-Fi,Thriller",R,2015,Sci-Fi
Mad Max: Fury Road,"Action,Adventure,Sci-Fi,Thriller",R,2015,Thriller
Angels & Demons,"Mystery,Thriller",PG-13,2009,Mystery
Angels & Demons,"Mystery,Thriller",PG-13,2009,Thriller
Thor,"Action,Adventure,Fantasy",PG-13,2011,Action
Thor,"Action,Adventure,Fantasy",PG-13,2011,Adventure
Thor,"Action,Adventure,Fantasy",PG-13,2011,Fantasy
Bolt,"Adventure,Animation,Comedy,Drama,Family",PG,2008,Adventure
Bolt,"Adventure,Animation,Comedy,Drama,Family",PG,2008,Animation
Bolt,"Adventure,Animation,Comedy,Drama,Family",PG,2008,Comedy
Bolt,"Adventure,Animation,Comedy,Drama,Family",PG,2008,Drama
Bolt,"Adventure,Animation,Comedy,Drama,Family",PG,2008,Family
G-Force,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",PG,2009,Action
G-Force,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",PG,2009,Adventure
G-Force,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",PG,2009,Animation
G-Force,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",PG,2009,Comedy
G-Force,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",PG,2009,Family
G-Force,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",PG,2009,Fantasy
G-Force,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",PG,2009,Sci-Fi
Wrath of the Titans,"Action,Adventure,Fantasy",PG-13,2012,Action
Wrath of the Titans,"Action,Adventure,Fantasy",PG-13,2012,Adventure
Wrath of the Titans,"Action,Adventure,Fantasy",PG-13,2012,Fantasy
Dark Shadows,"Comedy,Fantasy,Horror",PG-13,2012,Comedy
Dark Shadows,"Comedy,Fantasy,Horror",PG-13,2012,Fantasy
Dark Shadows,"Comedy,Fantasy,Horror",PG-13,2012,Horror
Mission: Impossible - Rogue Nation,"Action,Adventure,Thriller",PG-13,2015,Action
Mission: Impossible - Rogue Nation,"Action,Adventure,Thriller",PG-13,2015,Adventure
Mission: Impossible - Rogue Nation,"Action,Adventure,Thriller",PG-13,2015,Thriller
The Wolfman,"Drama,Fantasy,Horror,Thriller",R,2010,Drama
The Wolfman,"Drama,Fantasy,Horror,Thriller",R,2010,Fantasy
The Wolfman,"Drama,Fantasy,Horror,Thriller",R,2010,Horror
The Wolfman,"Drama,Fantasy,Horror,Thriller",R,2010,Thriller
The Legend of Tarzan,"Action,Adventure,Drama,Romance",PG-13,2016,Action
The Legend of Tarzan,"Action,Adventure,Drama,Romance",PG-13,2016,Adventure
The Legend of Tarzan,"Action,Adventure,Drama,Romance",PG-13,2016,Drama
The Legend of Tarzan,"Action,Adventure,Drama,Romance",PG-13,2016,Romance
Bee Movie,"Adventure,Animation,Comedy,Family",PG,2007,Adventure
Bee Movie,"Adventure,Animation,Comedy,Family",PG,2007,Animation
Bee Movie,"Adventure,Animation,Comedy,Family",PG,2007,Comedy
Bee Movie,"Adventure,Animation,Comedy,Family",PG,2007,Family
Kung Fu Panda 2,"Action,Adventure,Animation,Comedy,Family",PG,2011,Action
Kung Fu Panda 2,"Action,Adventure,Animation,Comedy,Family",PG,2011,Adventure
Kung Fu Panda 2,"Action,Adventure,Animation,Comedy,Family",PG,2011,Animation
Kung Fu Panda 2,"Action,Adventure,Animation,Comedy,Family",PG,2011,Comedy
Kung Fu Panda 2,"Action,Adventure,Animation,Comedy,Family",PG,2011,Family
The Last Airbender,"Action,Adventure,Family,Fantasy",PG,2010,Action
The Last Airbender,"Action,Adventure,Family,Fantasy",PG,2010,Adventure
The Last Airbender,"Action,Adventure,Family,Fantasy",PG,2010,Family
The Last Airbender,"Action,Adventure,Family,Fantasy",PG,2010,Fantasy
Mission: Impossible III,"Action,Adventure,Thriller",PG-13,2006,Action
Mission: Impossible III,"Action,Adventure,Thriller",PG-13,2006,Adventure
Mission: Impossible III,"Action,Adventure,Thriller",PG-13,2006,Thriller
White House Down,"Action,Drama,Thriller",PG-13,2013,Action
White House Down,"Action,Drama,Thriller",PG-13,2013,Drama
White House Down,"Action,Drama,Thriller",PG-13,2013,Thriller
Mars Needs Moms,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",PG,2011,Action
Mars Needs Moms,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",PG,2011,Adventure
Mars Needs Moms,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",PG,2011,Animation
Mars Needs Moms,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",PG,2011,Comedy
Mars Needs Moms,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",PG,2011,Family
Mars Needs Moms,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",PG,2011,Sci-Fi
Flushed Away,"Adventure,Animation,Comedy,Family",PG,2006,Adventure
Flushed Away,"Adventure,Animation,Comedy,Family",PG,2006,Animation
Flushed Away,"Adventure,Animation,Comedy,Family",PG,2006,Comedy
Flushed Away,"Adventure,Animation,Comedy,Family",PG,2006,Family
Pan,"Adventure,Family,Fantasy",PG,2015,Adventure
Pan,"Adventure,Family,Fantasy",PG,2015,Family
Pan,"Adventure,Family,Fantasy",PG,2015,Fantasy
Mr. Peabody & Sherman,"Adventure,Animation,Comedy,Family,Sci-Fi",PG,2014,Adventure
Mr. Peabody & Sherman,"Adventure,Animation,Comedy,Family,Sci-Fi",PG,2014,Animation
Mr. Peabody & Sherman,"Adventure,Animation,Comedy,Family,Sci-Fi",PG,2014,Comedy
Mr. Peabody & Sherman,"Adventure,Animation,Comedy,Family,Sci-Fi",PG,2014,Family
Mr. Peabody & Sherman,"Adventure,Animation,Comedy,Family,Sci-Fi",PG,2014,Sci-Fi
Troy,Adventure,R,2004,Adventure
Madagascar 3: Europe's Most Wanted,"Adventure,Animation,Comedy,Family",PG,2012,Adventure
Madagascar 3: Europe's Most Wanted,"Adventure,Animation,Comedy,Family",PG,2012,Animation
Madagascar 3: Europe's Most Wanted,"Adventure,Animation,Comedy,Family",PG,2012,Comedy
Madagascar 3: Europe's Most Wanted,"Adventure,Animation,Comedy,Family",PG,2012,Family
Die Another Day,"Action,Adventure,Thriller",PG-13,2002,Action
Die Another Day,"Action,Adventure,Thriller",PG-13,2002,Adventure
Die Another Day,"Action,Adventure,Thriller",PG-13,2002,Thriller
Ghostbusters,"Action,Comedy,Fantasy,Sci-Fi",PG-13,2016,Action
Ghostbusters,"Action,Comedy,Fantasy,Sci-Fi",PG-13,2016,Comedy
Ghostbusters,"Action,Comedy,Fantasy,Sci-Fi",PG-13,2016,Fantasy
Ghostbusters,"Action,Comedy,Fantasy,Sci-Fi",PG-13,2016,Sci-Fi
Armageddon,"Action,Adventure,Sci-Fi,Thriller",PG-13,1998,Action
Armageddon,"Action,Adventure,Sci-Fi,Thriller",PG-13,1998,Adventure
Armageddon,"Action,Adventure,Sci-Fi,Thriller",PG-13,1998,Sci-Fi
Armageddon,"Action,Adventure,Sci-Fi,Thriller",PG-13,1998,Thriller
Men in Black II,"Action,Adventure,Comedy,Family,Fantasy,Mystery,Sci-Fi",PG-13,2002,Action
Men in Black II,"Action,Adventure,Comedy,Family,Fantasy,Mystery,Sci-Fi",PG-13,2002,Adventure
Men in Black II,"Action,Adventure,Comedy,Family,Fantasy,Mystery,Sci-Fi",PG-13,2002,Comedy
Men in Black II,"Action,Adventure,Comedy,Family,Fantasy,Mystery,Sci-Fi",PG-13,2002,Family
Men in Black II,"Action,Adventure,Comedy,Family,Fantasy,Mystery,Sci-Fi",PG-13,2002,Fantasy
Men in Black II,"Action,Adventure,Comedy,Family,Fantasy,Mystery,Sci-Fi",PG-13,2002,Mystery
Men in Black II,"Action,Adventure,Comedy,Family,Fantasy,Mystery,Sci-Fi",PG-13,2002,Sci-Fi
Beowulf,"Action,Adventure,Animation,Fantasy",PG-13,2007,Action
Beowulf,"Action,Adventure,Animation,Fantasy",PG-13,2007,Adventure
Beowulf,"Action,Adventure,Animation,Fantasy",PG-13,2007,Animation
Beowulf,"Action,Adventure,Animation,Fantasy",PG-13,2007,Fantasy
Kung Fu Panda 3,"Action,Adventure,Animation,Comedy,Family",PG,2016,Action
Kung Fu Panda 3,"Action,Adventure,Animation,Comedy,Family",PG,2016,Adventure
Kung Fu Panda 3,"Action,Adventure,Animation,Comedy,Family",PG,2016,Animation
Kung Fu Panda 3,"Action,Adventure,Animation,Comedy,Family",PG,2016,Comedy
Kung Fu Panda 3,"Action,Adventure,Animation,Comedy,Family",PG,2016,Family
Mission: Impossible - Ghost Protocol,"Action,Adventure,Thriller",PG-13,2011,Action
Mission: Impossible - Ghost Protocol,"Action,Adventure,Thriller",PG-13,2011,Adventure
Mission: Impossible - Ghost Protocol,"Action,Adventure,Thriller",PG-13,2011,Thriller
Rise of the Guardians,"Adventure,Animation,Family,Fantasy",PG,2012,Adventure
Rise of the Guardians,"Adventure,Animation,Family,Fantasy",PG,2012,Animation
Rise of the Guardians,"Adventure,Animation,Family,Fantasy",PG,2012,Family
Rise of the Guardians,"Adventure,Animation,Family,Fantasy",PG,2012,Fantasy
Fun with Dick and Jane,"Comedy,Crime",PG-13,2005,Comedy
Fun with Dick and Jane,"Comedy,Crime",PG-13,2005,Crime
The Last Samurai,"Action,Drama,History,War",R,2003,Action
The Last Samurai,"Action,Drama,History,War",R,2003,Drama
The Last Samurai,"Action,Drama,History,War",R,2003,History
The Last Samurai,"Action,Drama,History,War",R,2003,War
Exodus: Gods and Kings,"Action,Adventure,Drama",PG-13,2014,Action
Exodus: Gods and Kings,"Action,Adventure,Drama",PG-13,2014,Adventure
Exodus: Gods and Kings,"Action,Adventure,Drama",PG-13,2014,Drama
Star Trek,"Action,Adventure,Sci-Fi",PG-13,2009,Action
Star Trek,"Action,Adventure,Sci-Fi",PG-13,2009,Adventure
Star Trek,"Action,Adventure,Sci-Fi",PG-13,2009,Sci-Fi
Spider-Man,"Action,Adventure,Fantasy,Romance",PG-13,2002,Action
Spider-Man,"Action,Adventure,Fantasy,Romance",PG-13,2002,Adventure
Spider-Man,"Action,Adventure,Fantasy,Romance",PG-13,2002,Fantasy
Spider-Man,"Action,Adventure,Fantasy,Romance",PG-13,2002,Romance
How to Train Your Dragon 2,"Action,Adventure,Animation,Comedy,Family,Fantasy",PG,2014,Action
How to Train Your Dragon 2,"Action,Adventure,Animation,Comedy,Family,Fantasy",PG,2014,Adventure
How to Train Your Dragon 2,"Action,Adventure,Animation,Comedy,Family,Fantasy",PG,2014,Animation
How to Train Your Dragon 2,"Action,Adventure,Animation,Comedy,Family,Fantasy",PG,2014,Comedy
How to Train Your Dragon 2,"Action,Adventure,Animation,Comedy,Family,Fantasy",PG,2014,Family
How to Train Your Dragon 2,"Action,Adventure,Animation,Comedy,Family,Fantasy",PG,2014,Fantasy
Gods of Egypt,"Action,Adventure,Fantasy",PG-13,2016,Action
Gods of Egypt,"Action,Adventure,Fantasy",PG-13,2016,Adventure
Gods of Egypt,"Action,Adventure,Fantasy",PG-13,2016,Fantasy
Stealth,"Action,Adventure,Sci-Fi,Thriller",PG-13,2005,Action
Stealth,"Action,Adventure,Sci-Fi,Thriller",PG-13,2005,Adventure
Stealth,"Action,Adventure,Sci-Fi,Thriller",PG-13,2005,Sci-Fi
Stealth,"Action,Adventure,Sci-Fi,Thriller",PG-13,2005,Thriller
Watchmen,"Action,Drama,Mystery,Sci-Fi",R,2009,Action
Watchmen,"Action,Drama,Mystery,Sci-Fi",R,2009,Drama
Watchmen,"Action,Drama,Mystery,Sci-Fi",R,2009,Mystery
Watchmen,"Action,Drama,Mystery,Sci-Fi",R,2009,Sci-Fi
Lethal Weapon 4,"Action,Crime,Thriller",R,1998,Action
Lethal Weapon 4,"Action,Crime,Thriller",R,1998,Crime
Lethal Weapon 4,"Action,Crime,Thriller",R,1998,Thriller
Hulk,"Action,Sci-Fi",PG-13,2003,Action
Hulk,"Action,Sci-Fi",PG-13,2003,Sci-Fi
G.I. Joe: Retaliation,"Action,Adventure,Sci-Fi,Thriller",PG-13,2013,Action
G.I. Joe: Retaliation,"Action,Adventure,Sci-Fi,Thriller",PG-13,2013,Adventure
G.I. Joe: Retaliation,"Action,Adventure,Sci-Fi,Thriller",PG-13,2013,Sci-Fi
G.I. Joe: Retaliation,"Action,Adventure,Sci-Fi,Thriller",PG-13,2013,Thriller
Sahara,"Action,Adventure,Comedy,Thriller",PG-13,2005,Action
Sahara,"Action,Adventure,Comedy,Thriller",PG-13,2005,Adventure
Sahara,"Action,Adventure,Comedy,Thriller",PG-13,2005,Comedy
Sahara,"Action,Adventure,Comedy,Thriller",PG-13,2005,Thriller
